"Dataset","Site","River","Year","Month","Julian_Day","Temperature","Conductivity","Larval_Length","Membrane_Ave","Membrane_SD","Membrane_CV","Yolk_to_Membrane_Ratio","Yolk_Ave","Yolk_SD","Yolk_CV","Egg_Stage","Compact_Diffuse","Pigment","Sticky_Debris","Deflated","Genus","Common_Name","Family_ACGC","Genus_ACGC","Common_Name_ACGC"
"original","CON","CDR",2015,6,180,22,437,0,1.5096625,0.013883353,0.009196329,0.720934215,1.08836735,0.098318137,0.090335434,"3","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","UPI","UMR",2015,7,201,27.2,481,0,1.3655495,0.022617792,0.016563144,1,1.3655495,0.022617792,0.016563144,"D","D","Y","N","Y","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","CON","CDR",2015,5,144,18.4,561,0,1.131179,0.054460469,0.048144873,0.866686882,0.980378,0.066204873,0.067529946,"D","D","N","Y","Y","Notropis","Shiner sp.","Cyprinidae","Notropis","Shiner sp."
"original","CON","CDR",2015,5,144,18.4,561,0,1.84382975,0.161617233,0.087653013,0.575976239,1.062002125,0.080664374,0.075955003,"3","C","N","Y","Y","Notropis","Shiner sp.","Cyprinidae","Notropis","Shiner sp."
"original","MTH","DSM",2015,5,151,19.2,674,0,2.4474295,0.172934183,0.070659516,0.557807998,1.36519575,0.121515271,0.089009412,"3","C","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","CON","CDR",2015,5,144,18.4,561,0,1.79123075,0.147787608,0.082506181,0.536924779,0.961756175,0.073388048,0.076306293,"3","C","N","N","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"original","CON","CDR",2015,5,144,18.4,561,0,1.17834525,0.082971612,0.070413669,0.86830583,1.02316405,0.060420157,0.059052267,"5","C","N","Y","Y","Notropis","Shiner sp.","Cyprinidae","Notropis","Shiner sp."
"original","CON","CDR",2015,5,144,18.4,561,0,1.877681,0.212640957,0.113246583,0.521476159,0.979165875,0.046704429,0.047698178,"3","C","N","Y","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"original","CON","CDR",2015,5,144,18.4,561,0,1.243825,0.091149162,0.07328134,0.745802062,0.92764725,0.02515747,0.027119652,"4","C","N","Y","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"original","DNS","UMR",2015,5,151,20.7,461,0,4.1024905,0.046983644,0.011452469,0.372340838,1.52752475,0.085435253,0.05593052,"4","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"original","DNS","UMR",2015,5,151,20.7,461,0,3.569929,0.185916521,0.052078493,0.381094694,1.360481,0.017906763,0.013162082,"3","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"original","MTH","DSM",2015,5,151,19.2,674,0,3.89657775,0.327622205,0.084079473,0.367479322,1.43191175,0.082503282,0.057617574,"3","C","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","DNS","UMR",2015,5,151,20.7,461,0,3.26782525,0.123266838,0.037721368,0.456847486,1.49289775,0.05060794,0.033899133,"5","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"original","DNS","UMR",2015,5,151,20.7,461,0,3.19160175,0.176458113,0.055288262,0.449429585,1.43440025,0.09627872,0.067121238,"4","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"original","DNS","UMR",2015,5,151,20.7,461,0,3.7530365,0.268249136,0.071475227,0.372812921,1.3991805,0.082840693,0.059206581,"5","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"original","DNS","UMR",2015,5,151,20.7,461,0,3.540711,0.121384853,0.034282621,0.412832903,1.461722,0.071832359,0.049142285,"5","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"original","KQA","DSM",2015,5,131,20,668,0,3.73659375,0.37418461,0.100140565,0.308621388,1.15319275,0.016705394,0.014486211,"4","C","N","N","Y","Macrhybopsis","Silver Chub","Cyprinidae","Macrhybopsis","Silver Chub"
"original","KQA","DSM",2015,5,131,20,668,0,3.26529125,0.237230158,0.072652067,0.3850142,1.2571835,0.086342608,0.0686794,"3","C","N","Y","Y","Macrhybopsis","Silver Chub","Cyprinidae","Macrhybopsis","Silver Chub"
"original","MTH","DSM",2015,5,151,19.2,674,0,3.41363525,0.432671865,0.126748124,0.411169368,1.40358225,0.08892284,0.063354207,"4","C","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","KQA","DSM",2015,5,131,20,668,0,1.5514555,0.033721123,0.021735153,1,1.5514555,0.033721123,0.021735153,"D","D","N","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","KQA","DSM",2015,5,131,20,668,0,1.5795005,0.02204319,0.013955798,1,1.5795005,0.02204319,0.013955798,"D","D","N","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","MTH","DSM",2015,5,151,19.2,674,0,2.80948225,0.961661068,0.342291206,0.459361418,1.29056775,0.088593886,0.068647218,"3","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","KQA","DSM",2015,5,131,20,668,0,1.563369,0.046327535,0.029633141,0.978677139,1.5300335,0.073750104,0.048201627,"D","D","N","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","KQA","DSM",2015,5,131,20,668,0,3.993013,0.240436178,0.060214224,0.366347605,1.46283075,0.224659248,0.153578429,"4","C","N","N","Y","Macrhybopsis","Silver Chub","Cyprinidae","Macrhybopsis","Silver Chub"
"original","MTH","DSM",2015,5,151,19.2,674,0,3.25609075,0.115164106,0.035368826,0.615842095,2.00523775,0.305446147,0.152324156,"3","C","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","KQA","DSM",2015,5,131,20,668,0,2.51375125,0.157484641,0.062649254,0.453318521,1.13953,0.064610158,0.056698953,"4","C","N","Y","Y","Macrhybopsis","Silver Chub","Cyprinidae","Macrhybopsis","Silver Chub"
"original","EDD","DSM",2015,6,161,23.1,654,0,1.382429,0.163067155,0.117956984,0.668430621,0.924057875,0.042335959,0.045815268,"4","C","N","N","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"original","EDD","DSM",2015,6,161,23.1,654,0,1.41402825,0.089924136,0.063594299,0.610809809,0.863702325,0.048922286,0.056642531,"4","C","N","Y","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"original","MTH","DSM",2015,5,151,19.2,674,0,3.64437325,0.02243772,0.006156812,0.384373568,1.40080075,0.102867995,0.073435137,"3","C","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","EDD","DSM",2015,6,161,23.1,654,0,1.528536,0.285174296,0.186566948,0.533656028,0.81571245,0.040836091,0.050061871,"4","C","N","Y","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"original","EDD","DSM",2015,6,161,23.1,654,0,1.4720285,0.216268445,0.146918653,0.564002582,0.830227875,0.029650755,0.035713996,"4","C","N","N","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"original","EDD","DSM",2015,6,161,23.1,654,0,1.669782,0.307021816,0.183869401,0.549348717,0.9172926,0.062508189,0.06814422,"4","C","N","Y","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"original","EDD","DSM",2015,6,161,23.1,654,0,1.709933,0.128528057,0.075165552,0.461275749,0.788750625,0.015344511,0.019454198,"4","C","N","N","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"original","EDD","DSM",2015,6,161,23.1,654,0,1.289053,0.09740187,0.075560795,0.697452296,0.899052975,0.023611016,0.026262096,"4","C","N","N","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"original","EDD","DSM",2015,5,140,16.9,706,2.149849,1.25461625,0.119495106,0.095244347,0.851699235,1.0685557,0.124741552,0.116738465,"8","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","MTH","DSM",2015,5,151,19.2,674,0,3.45437725,0.124142258,0.035937667,0.428973775,1.48183725,0.138446904,0.093429224,"3","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","MTH","SKK",2015,6,161,26.8,557,2.016347,1.59596175,0.017268689,0.01082024,0.735567754,1.173938,0.065832938,0.056078718,"8","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","EDD","DSM",2015,6,161,23.1,654,0,1.19481525,0.159227362,0.133265258,0.903337922,1.079321925,0.124510513,0.11535994,"4","C","N","N","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"original","EDD","DSM",2015,6,161,23.1,654,0,1.4128005,0.282606869,0.200033104,0.559717172,0.7907687,0.012314138,0.015572364,"4","C","N","N","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"original","MTH","SKK",2015,6,161,26.8,557,2.552156,1.527992,0.023019353,0.015065101,0.731090542,1.1171005,0.04550105,0.040731384,"8","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","MTH","SKK",2015,6,173,24.9,500,0,1.48710775,0.041932766,0.02819753,0.745680836,1.10890775,0.062707584,0.056548964,"5","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","EDD","DSM",2015,6,161,23.1,654,0,1.358408,0.234810654,0.172857237,0.705503059,0.958361,0.075176007,0.078442264,"4","C","N","N","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"original","EDD","DSM",2015,6,161,23.1,654,0,1.7357385,0.11488133,0.066185851,0.476568288,0.827197925,0.035678156,0.043131342,"4","C","N","N","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"original","MTH","DSM",2015,5,151,19.2,674,0,3.22038575,0.565714171,0.175666586,0.933514487,3.00627675,0.666685833,0.221764624,"D","D","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","EDD","DSM",2015,6,161,23.1,654,0,1.47208125,0.091850344,0.062394887,0.60545639,0.891281,0.023536674,0.026407692,"4","C","N","N","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"original","EDD","DSM",2015,6,161,23.1,654,0,1.27759675,0.18417094,0.144154202,0.66178307,0.8454919,0.049395742,0.05842249,"4","C","N","N","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"original","DND","UMR",2015,5,151,20.6,434,0,3.6076885,0.063624135,0.017635706,0.391534566,1.41253475,0.022966479,0.016259054,"3","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","MTH","DSM",2015,5,151,19.2,674,0,2.76269,0.767021672,0.277635809,0.614611954,1.6979823,0.691288507,0.407123506,"D","D","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","MTH","DSM",2015,5,151,19.2,674,3.431141,3.9088505,0.321087496,0.082143714,0.463652869,1.81234975,0.511504518,0.282232785,"7","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","DND","UMR",2015,5,151,20.6,434,0,3.04943125,0.205237888,0.067303661,0.438736076,1.3378955,0.098726332,0.073792259,"5","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","MTH","DSM",2015,5,151,19.2,674,0,3.23327175,0.295679401,0.091448979,0.463767081,1.499485,0.215261381,0.143556875,"3","C","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","DND","UMR",2015,5,151,20.6,434,0,3.19428725,0.057747088,0.018078239,1,3.19428725,0.057747088,0.018078239,"D","D","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","DND","UMR",2015,5,151,20.6,434,4.008685,2.75096375,0.280039243,0.101796777,0.619933832,1.7054155,0.657754358,0.385685692,"8","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","DND","UMR",2015,5,151,20.6,434,0,3.93270275,0.251763857,0.064018023,0.359670903,1.41447875,0.048469007,0.034266338,"4","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","MTH","DSM",2015,5,151,19.2,674,0,3.12710825,0.297345235,0.095086326,0.420588814,1.31522675,0.077628296,0.059022747,"3","C","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","DND","UMR",2015,5,151,20.6,434,4.262749,2.502968,0.370996608,0.148222673,0.870717684,2.1793785,0.46313835,0.212509369,"7","C","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","DND","UMR",2015,5,151,20.6,434,0,3.4681865,0.044126813,0.01272331,0.416415395,1.44420625,0.103075282,0.07137158,"3","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"original","MTH","DSM",2015,5,151,19.2,674,0,3.515384,0.511199137,0.145417723,0.590553905,2.07602375,0.402484152,0.193872614,"3","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","DND","UMR",2015,5,151,20.6,434,0,3.75497075,0.284600344,0.075792959,0.375942875,1.4116545,0.319998819,0.226683526,"3","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","EDD","DSM",2015,6,161,23.1,654,0,3.43238525,0.070730226,0.020606727,0.3811646,1.30830375,0.101020468,0.077214843,"3","C","N","N","Y","Macrhybopsis","Silver Chub","Cyprinidae","Macrhybopsis","Silver Chub"
"validation","UPD","UMR",2016,4,120,16,435,0,1.39305,0.12109,0.08692,0.57986,0.80777,0.1685,0.2086,"1","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","UPW","UMR",2016,5,131,16.8,367,0,1.31183,0.18596,0.14176,0.81529,1.06952,0.1955,0.1828,"4","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","P15","UMR",2016,5,131,17.5,363,0,1.24079,0.12337,0.09943,1,1.24079,0.12337,0.09943,"D","D","N","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","MTH","IAR",2016,5,140,18.5,468,0,1.31857,0.06136,0.04653,1,1.31857,0.06136,0.04653,"D","D","N","N","N","Notropis","Shiner sp.","Cyprinidae","Notropis","Shiner sp."
"validation","UPW","UMR",2016,5,141,16.6,404,0,1.42819,0.16757,0.11733,1,1.42819,0.16757,0.11733,"D","D","N","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","DND","UMR",2016,6,161,24.7,501,0,1.47444,0.15773,0.10698,0.64443,0.95017,0.11789,0.12407,"5","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","UPW","UMR",2016,6,160,22.7,416,0,1.14454,0.23943,0.20919,0.69346,0.7937,0.12036,0.15164,"1","C","N","Y","N","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"validation","DNS","UMR",2016,6,161,24.8,473,0,1.26303,0.13116,0.10384,0.90942,1.14862,0.1881,0.16377,"5","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","DNW","UMR",2016,6,170,25.7,367,0,1.3658,0.18511,0.13553,0.81177,1.10872,0.14942,0.13477,"3","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","UPS","UMR",2016,6,180,27.5,428,0,1.54557,0.20611,0.13335,0.84044,1.29896,0.17807,0.13708,"3","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","KQA","DSM",2016,6,180,27.7,602,0,0.95454,0.17115,0.1793,0.52686,0.5029,0.24041,0.47804,"1","C","N","N","Y","Notropis","Shiner sp.","Cyprinidae","Notropis","Shiner sp."
"validation","UPW","UMR",2016,7,190,26.3,379,0,0.87028,0.0276,0.03172,0.68748,0.5983,0.03948,0.06599,"5","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","DNR","UMR",2016,7,190,26.5,405,2.938832,0.9923,0.02594,0.02614,0.7294,0.72378,0.13474,0.18616,"7","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","UPS","UMR",2016,7,191,18.9,670,0,0.90778,0.05028,0.05539,0.73652,0.6686,0.05332,0.07975,"5","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","DNW","UMR",2016,7,200,27.25,378,0,0.94875,0.03833,0.0404,0.66035,0.6265,0.03196,0.05102,"3","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","UPD","UMR",2016,7,201,26.6,464,0,0.92468,0.00705,0.00762,0.67635,0.62541,0.05223,0.08352,"6","C","Y","N","Y","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","MTH","DSM",2016,7,211,28.9,490,0,0.83696,0.02329,0.02782,0.67721,0.56679,0.05348,0.09435,"3","C","N","Y","Y","Notropis","Shiner sp.","Cyprinidae","Notropis","Shiner sp."
"validation","DNS","UMR",2016,7,208,28.2,412,0,1.29274,0.18978,0.1468,1,1.29274,0.18978,0.1468,"D","D","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","P15","UMR",2016,8,225,27.8,364,0,0.78622,0.01022,0.013,0.72316,0.56856,0.02717,0.04779,"1","C","N","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","DNR","UMR",2016,8,225,27.9,373,1.423328,1.36239,0.05503,0.04039,0.52466,0.71479,0.11637,0.16281,"8","C","N","N","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"validation","DNS","UMR",2016,8,224,28.2,381,0,1.00454,0.02061,0.02052,0.80218,0.80582,0.05901,0.07323,"1","C","N","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","DNR","UMR",2016,8,225,27.9,373,0,0.75405,0.16015,0.21239,0.89232,0.67286,0.06423,0.09546,"1","C","N","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","UPS","UMR",2016,8,224,28,382,0,0.81579,0.02763,0.03387,0.79174,0.6459,0.05878,0.09101,"1","C","N","Y","Y","Notropis","Shiner sp.","Cyprinidae","Notropis","Shiner sp."
"validation","UPI","UMR",2016,8,240,25.6,625,3.611545,3.9045,0.39323,0.10071,1,3.9045,0.39323,0.10071,"8","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","DNR","UMR",2016,5,131,18.1,373,0,1.54043,0.16267,0.1056,1,1.54043,0.16267,0.1056,"D","D","N","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","UPS","UMR",2016,5,132,18.3,383,0,1.58367,0.1911,0.12067,0.72553,1.149,0.174,0.15144,"4","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","MTH","ROC",2016,5,141,16.7,672,0,1.3826,0.19509,0.1411,0.89133,1.23235,0.23767,0.19286,"3","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","DND","UMR",2016,6,161,24.7,501,0,1.35022,0.13637,0.101,0.88568,1.19586,0.13212,0.11048,"6","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","UPW","UMR",2016,6,170,25.3,368,0,1.47493,0.1437,0.09743,0.75694,1.11643,0.14425,0.1292,"3","C","N","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","DNW","UMR",2016,6,170,25.7,367,0,1.36778,0.18924,0.13836,0.75003,1.02587,0.14548,0.14181,"4","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","MTH","SKK",2016,6,172,30.7,557,0,1.3491,0.16748,0.12414,0.72958,0.98427,0.14257,0.14484,"6","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","UPW","UMR",2016,6,170,25.3,368,0,1.50728,0.20304,0.13471,0.84065,1.2671,0.22228,0.17543,"3","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","UPR","UMR",2016,6,171,26.9,363,0,1.2587,0.1292,0.10264,0.73961,0.93095,0.06146,0.06602,"4","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","UPD","UMR",2016,6,172,27.1,398,0,1.48201,0.1637,0.11046,0.80091,1.18696,0.13834,0.11655,"6","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","MTH","ROC",2016,6,170,25.8,653,0,1.36718,0.37164,0.27183,0.46783,0.6396,0.09513,0.14874,"1","C","N","N","Y","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","UPR","UMR",2016,6,180,27.6,409,0,1.08569,0.15782,0.14537,1,1.08569,0.15782,0.14537,"D","D","N","N","N","Notropis","Shiner sp.","Cyprinidae","Notropis","Shiner sp."
"validation","UPW","UMR",2016,7,190,26.3,379,0,0.96314,0.10254,0.10646,0.79337,0.76412,0.09903,0.1296,"1","C","N","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","MTH","SKK",2016,7,191,29.75,677,0,1.1533,0.15139,0.13127,1,1.1533,0.15139,0.13127,"D","D","Y","N","Y","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","DNI","UMR",2016,7,191,27.4,415,0,1.51235,0.16968,0.11219,0.71915,1.0876,0.14442,0.13279,"3","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","MTH","SKK",2016,7,201,29.875,585,0,1.45122,0.17401,0.11991,0.71133,1.0323,0.0758,0.07342,"3","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
